Country,I1sum,I2sum,I3sum,I4sum,I5sum,I6sum,I7sum,I8sum,I9sum,I10sum,I11sum,I12sum,I13sum,I14sum,I15sum,I16sum,I17sum,I18sum,I19sum,I20sum,I21sum,I22sum,I23sum,I24sum,I25sum,I26sum,I27sum,I28sum,I29sum,I30sum,I31sum,I32sum,I33sum,I34sum,I35sum,I36sum,I37sum,I38sum,I39sum,I40sum,I41sum,I42sum,I43sum,I44sum,I45sum,I46sum,I47sum,I48sum,I49sum,I50sum,I51sum,I52sum,I53sum,I54sum,I55sum,I56sum,I57sum,I58sum,I59sum,I60sum,I61sum,I62sum,I63sum,I64sum,I65sum,I66sum,I67sum,I68sum,I69sum,I70sum,I71sum,I72sum,I73sum,I74sum,I75sum,I76sum,I77sum,I78sum,I79sum,I80sum,I81sum,I82sum,I83sum,I84sum,I85sum,I86sum,I87sum,I88sum,I89sum,I90sum,I91sum,I92sum,I93sum,I94sum,I95sum,I96sum,I97sum,I98sum,I99sum,I100sum,I101sum,I102sum,I103sum,I104sum,I105sum,I106sum,I107sum,I108sum,I109sum,I110sum,I111sum,I112sum,I113sum,I114sum,I115sum,I116sum,I117sum,I118sum,I119sum,I120sum,I121sum,I122sum,I123sum,I124sum,I125sum,I126sum,I127sum,I128sum,I129sum,I130sum,I131sum,I132sum,I133sum,I134sum,I135sum,I136sum,I137sum,I138sum,I139sum,I140sum,I141sum,I142sum,I143sum,I144sum,I145sum,I146sum,I147sum,I148sum,I149sum,I150sum,I151sum,I152sum,I153sum,I154sum,I155sum,I156sum,I157sum,I158sum,I159sum,I160sum,I161sum,I162sum,I163sum,I164sum,I165sum,I166sum,I167sum,I168sum,I169sum,I170sum,I171sum,I172sum,I173sum,I174sum,I175sum,I176sum,I177sum,I178sum,I179sum,I180sum,I181sum,I182sum,I183sum,I184sum,I185sum,I186sum,I187sum,I188sum,I189sum,I190sum,I191sum,I192sum,I193sum,I194sum,I195sum,I196sum,I197sum,I198sum,I199sum,I200sum,I201sum,I202sum,I203sum,I204sum,I205sum,I206sum,I207sum,I208sum,I209sum,I210sum,I211sum,I212sum,I213sum,I214sum,I215sum,I216sum,I217sum,I218sum,I219sum,I220sum,I221sum,I222sum,I223sum,I224sum,I225sum,I226sum,I227sum,I228sum,I229sum,I230sum,I231sum,I232sum,I233sum,I234sum,I235sum,I236sum,I237sum,I238sum,I239sum,I240sum,I241sum,I242sum,I243sum,I244sum,I245sum,I246sum,I247sum,I248sum,I249sum,I250sum,I251sum,I252sum,I253sum,I254sum,I255sum,I256sum,I257sum,I258sum,I259sum,I260sum,I261sum,I262sum,I263sum,I264sum,I265sum,I266sum,I267sum,I268sum,I269sum,I270sum,I271sum,I272sum,I273sum,I274sum,I275sum,I276sum,I277sum,I278sum,I279sum,I280sum,I281sum,I282sum,I283sum,I284sum,I285sum,I286sum,I287sum,I288sum,I289sum,I290sum,I291sum,I292sum,I293sum,I294sum,I295sum,I296sum,I297sum,I298sum,I299sum,I300sum,I301sum,I302sum,I303sum,I304sum,I305sum,I306sum,I307sum,I308sum,I309sum,I310sum,I311sum,I312sum,I313sum,I314sum,I315sum,I316sum,I317sum,I318sum,I319sum,I320sum,I321sum,I322sum,I323sum,I324sum,I325sum,I326sum,I327sum,I328sum,I329sum,I330sum,I331sum,I332sum,I333sum,I334sum,I335sum,I336sum,I337sum,I338sum,I339sum,I340sum,I341sum,I342sum,I343sum,I344sum,I345sum,I346sum,I347sum,I348sum,I349sum,I350sum,I351sum,I352sum,I353sum,I354sum,I355sum,I356sum,I357sum,I358sum,I359sum,I360sum,I361sum,I362sum,I363sum,I364sum,I365sum,I366sum,I367sum,I368sum,I369sum,I370sum,I371sum,I372sum,I373sum,I374sum,I375sum,I376sum,I377sum,I378sum,I379sum,I380sum,I381sum,I382sum,I383sum,I384sum,I385sum,I386sum,I387sum,I388sum,I389sum,I390sum,I391sum,I392sum,I393sum,I394sum,I395sum,I396sum,I397sum,I398sum,I399sum,I400sum,I401sum,I402sum,I403sum,I404sum,I405sum,I406sum,I407sum,I408sum,I409sum,I410sum,I411sum,I412sum,I413sum,I414sum,I415sum,I416sum,I417sum,I418sum,I419sum,I420sum,I421sum,I422sum,I423sum,I424sum,I425sum,I426sum,I427sum,I428sum,I429sum,I430sum,I431sum,I432sum,I433sum,I434sum,I435sum,I436sum,I437sum,I438sum,I439sum,I440sum,I441sum,I442sum,I443sum,I444sum,I445sum,I446sum,I447sum,I448sum,I449sum,I450sum,I451sum,I452sum,I453sum,I454sum,I455sum,I456sum,I457sum,I458sum,I459sum,I460sum,I461sum,I462sum,I463sum,I464sum,I465sum,I466sum,I467sum,I468sum,I469sum,I470sum,I471sum,I472sum,I473sum,I474sum,I475sum,I476sum,I477sum,I478sum,I479sum,I480sum,I481sum,I482sum,I483sum,I484sum,I485sum,I486sum,I487sum,I488sum,I489sum,I490sum,I491sum,I492sum,I493sum,I494sum,I495sum,I496sum,I497sum,I498sum,I499sum,I500sum,I501sum,I502sum,I503sum,I504sum,I505sum,I506sum,I507sum,I508sum,I509sum,I510sum,I511sum,I512sum,I513sum,I514sum,I515sum,I516sum,I517sum,I518sum,I519sum,I520sum,I521sum,I522sum,I523sum,I524sum,I525sum,I526sum,I527sum,I528sum,I529sum,I530sum,I531sum,I532sum,I533sum,I534sum,I535sum,I536sum,I537sum,I538sum,I539sum,I540sum,I541sum,I542sum,I543sum,I544sum,I545sum,I546sum,I547sum,I548sum,I549sum,I550sum,I551sum,I552sum,I553sum,I554sum,I555sum,I556sum,I557sum,I558sum,I559sum,I560sum,I561sum,I562sum,I563sum,I564sum,I565sum,I566sum,I567sum,I568sum,I569sum,I570sum,I571sum,I572sum,I573sum,I574sum,I575sum,I576sum,I577sum,I578sum,I579sum,I580sum,I581sum,I582sum,I583sum,I584sum,I585sum,I586sum,I587sum,I588sum,I589sum,I590sum,I591sum,I592sum,I593sum,I594sum,I595sum,I596sum,I597sum,I598sum,I599sum,I600sum,I601sum,I602sum,I603sum,I604sum,I605sum,I606sum,I607sum,I608sum,I609sum,I610sum,I611sum,I612sum,I613sum,I614sum,I615sum,I616sum,I617sum,I618sum,I619sum,I620sum,I621sum,I622sum,I623sum,I624sum,I625sum,I626sum,I627sum,I628sum,I629sum,I630sum,I631sum,I632sum,I633sum,I634sum,I635sum,I636sum,I637sum,I638sum,I639sum,I640sum,I641sum,I642sum,I643sum,I644sum,I645sum,I646sum,I647sum,I648sum,I649sum,I650sum,I651sum,I652sum,I653sum,I654sum,I655sum,I656sum,I657sum,I658sum,I659sum,I660sum,I661sum,I662sum,I663sum,I664sum,I665sum,I666sum,I667sum,I668sum,I669sum,I670sum,I671sum,I672sum,I673sum,I674sum,I675sum,I676sum,I677sum,I678sum,I679sum,I680sum,I681sum,I682sum,I683sum,I684sum,I685sum,I686sum,I687sum,I688sum,I689sum,I690sum,I691sum,I692sum,I693sum,I694sum,I695sum,I696sum,I697sum,I698sum,I699sum,I700sum,I701sum,I702sum,I703sum,I704sum,I705sum,I706sum,I707sum,I708sum,I709sum,I710sum,I711sum,I712sum,I713sum,I714sum,I715sum,I716sum,I717sum,I718sum,I719sum,I720sum,I721sum,I722sum,I723sum,I724sum,I725sum,I726sum,I727sum,I728sum,I729sum,I730sum,I731sum,I732sum,I733sum,I734sum,I735sum,I736sum,I737sum,I738sum,I739sum,I740sum,I741sum,I742sum,I743sum,I744sum,I745sum,I746sum,I747sum,I748sum,I749sum,I750sum,I751sum,I752sum,I753sum,I754sum,I755sum,I756sum,I757sum,I758sum,I759sum,I760sum,I761sum,I762sum,I763sum,I764sum,I765sum,I766sum,I767sum,I768sum,I769sum,I770sum,I771sum,I772sum,I773sum,I774sum,I775sum,I776sum,I777sum,I778sum,I779sum,I780sum,I781sum,I782sum,I783sum,I784sum,I785sum,I786sum,I787sum,I788sum,I789sum,I790sum,I791sum,I792sum,I793sum,I794sum,I795sum,I796sum,I797sum,I798sum,I799sum,I800sum,I801sum,I802sum,I803sum,I804sum,I805sum,I806sum,I807sum,I808sum,I809sum,I810sum,I811sum,I812sum,I813sum,I814sum,I815sum,I816sum,I817sum,I818sum,I819sum,I820sum,I821sum,I822sum,I823sum,I824sum,I825sum,I826sum,I827sum,I828sum,I829sum,I830sum,I831sum,I832sum,I833sum,I834sum,I835sum,I836sum,I837sum,I838sum,I839sum,I840sum,I841sum,I842sum,I843sum,I844sum,I845sum,I846sum,I847sum,I848sum,I849sum,I850sum,I851sum,I852sum,I853sum,I854sum,I855sum,I856sum,I857sum,I858sum,I859sum,I860sum,I861sum,I862sum,I863sum,I864sum,I865sum,I866sum,I867sum,I868sum,I869sum,I870sum,I871sum,I872sum,I873sum,I874sum,I875sum,I876sum,I877sum,I878sum,I879sum,I880sum,I881sum,I882sum,I883sum,I884sum,I885sum,I886sum,I887sum,I888sum,I889sum,I890sum,I891sum,I892sum,I893sum,I894sum,I895sum,I896sum,I897sum,I898sum,I899sum,I900sum,I901sum,I902sum,I903sum,I904sum,I905sum,I906sum,I907sum,I908sum,I909sum,I910sum,I911sum,I912sum,I913sum,I914sum,I915sum,I916sum,I917sum,I918sum,I919sum,I920sum,I921sum,I922sum,I923sum,I924sum,I925sum,I926sum,I927sum,I928sum,I929sum,I930sum,I931sum,I932sum,I933sum,I934sum,I935sum,I936sum,I937sum,I938sum,I939sum,I940sum,I941sum,I942sum,I943sum,I944sum,I945sum,I946sum,I947sum,I948sum,I949sum,I950sum,I951sum,I952sum,I953sum,I954sum,I955sum,I956sum,I957sum,I958sum,I959sum,I960sum,I961sum,I962sum,I963sum,I964sum,I965sum,I966sum,I967sum,I968sum,I969sum,I970sum,I971sum,I972sum,I973sum,I974sum,I975sum,I976sum,I977sum,I978sum,I979sum,I980sum,I981sum,I982sum,I983sum,I984sum,I985sum,I986sum,I987sum,I988sum,I989sum,I990sum,I991sum,I992sum,I993sum,I994sum,I995sum,I996sum,I997sum,I998sum,I999sum,I1000sum
Bangladesh,71066257.04,58239861.59,57865031.45,61716493.56,59459078.77,57574412.34,66290020.97,64953430.74,64083071.63,66175192.36,57691935.54,94799360.96,100596061.4,59644760.05,56148843.15,61001015.78,57340613.76,64527990.37,56905948.25,63828647.2,58662596.22,62039320.88,103269780.8,67764639.85,112474106.6,57528406.54,56847712.99,60110652.53,60098907.59,61004925.28,58318420.03,66263515.54,64026273.99,57736527.09,66356417.66,64348932.84,58452622.4,58794975.07,57715826.97,61189545.16,63344570.15,127364912.6,61142111.43,58856276.3,56781272.64,63971234.08,58408532.81,114931422.9,63105627.14,62181201.87,64839021.35,59473667.02,61975643.9,57325832.6,56700042.54,59511963.74,56974395.65,59649311.23,56644588.83,58629318.3,57913578.19,62010205.04,62873029.27,65042492.34,62771140.33,60319042.65,57146787.97,57753873.73,57324063.66,61708566.38,59780503.42,61285590.76,58184469.14,67534553.81,59119121.86,62046751.96,67066608.58,60844420.79,62019849.29,58641973.92,114644759.1,116302181.8,62117619.31,106788930.3,63914727.81,135882279.8,56649607.21,62382288.05,57867412.4,63165791.18,59577214.88,63298904.31,63635877.17,60108181.27,59704873.29,58990897.47,56013332.32,61472912.17,59914171.51,57007334.51,65438163.48,55965998.11,59816858.77,61307433.17,101372984,59294792.29,62536548.64,56625710.63,64363461.25,61837884.4,65752839.65,67316746.5,65956462.32,56571685.23,68325169.03,60457443.34,69335881.05,61507517.99,82814729.35,56981518.61,63894189.02,61590163.21,57509585.31,61792038.35,58602541.84,64105789.24,60780358.78,98968436.94,56811320.35,58254245.03,62197285.05,67992634.17,64329459.87,66368044.65,66198419.53,57010472.41,56021795.48,55144327.63,60251144,62680494.95,57281319.39,57047651.93,63168491.61,59623789.78,62579284.18,111104326.1,61571473.19,57516982.14,58642101.49,59366843.25,59657242.34,58252269.48,110745330.8,58288178.18,63392393.82,64447332.27,61266382.17,61634795.93,55839843.86,59813595.37,68036098.02,66295757.36,60288597.22,57777230.3,58806353.07,103491941.3,65139256.32,61633113.76,59356055.09,63499039.83,61590481.28,98857532.8,57330857.65,56105103.12,64869729.27,60909395.42,62538937.83,101810820.5,57088759.37,109481247.9,68334777.18,58232608.5,62550069.09,58092145.46,118381950,58880131.04,59541664.88,57935213.77,57802983.13,64270288.65,113996621.1,63426252.66,62133547.77,60731745.28,65315556.63,64325449.91,57475269.31,58914919.13,57160689.12,57404949.87,105926407.7,59366896.07,57756921.69,57538700.55,58626035.19,60779811.03,64639548.51,66289813,58720398.61,58502736.78,58299573.29,59226762.95,60849575.95,60856916.57,102401135.1,60505353.15,60435123.98,59232055.07,62032496.29,62580456.63,64406678.55,62542431.39,60893560.67,65718547.79,61434536.49,115665133.8,121876780.9,66065802.6,111227091.6,58048847.57,65511535.07,57289109.09,68696061.5,56502208.02,59605368.41,120115361.8,60484308.11,101285340.6,59971419.77,61997826.18,64225718.93,101930399.3,60440933.34,108894211.7,97224413.62,58699913.56,58208065.43,60536016.67,67108951.12,97781092.65,60599313.83,60571797.01,55484180.46,64237137.6,63614574.63,111471850.2,57740552.71,60429559.11,70228733.72,65913457.53,57994206.28,58250093.23,61795945.69,58366973.95,56850448.02,63184683.94,57881536.94,101090785.6,60298316.5,56287486.9,60407113.75,59990953.74,60127989,57495976.18,55551979.47,60755501.15,58198906.53,64713015.16,109712398.4,59881475.45,55944263.72,64228126.76,57778669.34,59170169.35,57307778.93,59986615.57,59911834.62,57240770.91,99243914.56,55067692.76,57437872.09,61708749.72,62116481.33,101299576.6,102021854.1,63298458.2,63995147.26,59936068.77,60428163.75,62397391.18,99697143.04,62244983.77,59411446.24,64446074.83,57283648.23,124483590.6,65082030,59253290.36,56325526.53,58734551.99,59136009.86,61449093.86,58426664.58,58913179.05,65865486.89,59412118.72,58138982.14,57494267.93,92799550.6,62494536.95,59159337.23,56679173.28,67745567.24,110552060.1,59259443.43,62731421.35,69527167.26,58457883.04,57005262.88,57277469.66,62934315.47,60548011.53,109732451,56250477.87,56333935.41,57996901.54,64885891.8,107628480.4,56270189.86,58427072.4,56560485.59,62695836.46,56688215.54,59817512.17,58577977.74,111149010,58918502.35,100545368,57933945.72,69572194.19,58300211.41,59684381.38,118598509.3,60520712.25,62748696.1,63754538.36,64027861.48,55978157.59,55958322.91,59264236.34,60386794.93,104775332.1,57629128.86,63830421.74,104680497.2,63482476.56,96606048.5,60634450.93,104821434.4,112582594.8,67207266.78,65016618.53,58496179.42,59696821.66,58152913.76,110713120.9,56065917.1,66180817.79,56839596.34,56121757.3,59621898.63,68559965.77,58494599.54,60105802.92,56476566.53,105926114,105320383.4,57202464.05,59552342.63,59827704.63,63358306.03,62500212.31,61367486.33,61782183.46,61683468.54,57920845.01,60426440.69,60527362.42,96424725.15,63135525.24,62260938.15,63967974.53,59217359.75,97979582.6,58257299.85,57865625.38,59133413.26,57585238.05,101076089.4,68501143.33,125126794.7,60077197.97,56712050.15,113522345.3,112611820.9,62343384.9,58117673.95,57139815.12,66574489.73,66125879.1,105731688.2,57185952.52,109485685.8,57111112.32,56357513.2,58823425.86,58769520.44,88490728.35,112964875.5,63186613.92,65261285.42,58426541.04,62114742.34,68339765.88,55790503.82,59495306.76,62475268.47,113057083.4,57612074.88,114090400.6,57460271.23,66404345.25,62986005.68,66667235.99,59128201.81,105203798.2,65268366.68,55693818.43,57795116.24,61081481.19,57637837.81,57754586.78,61580709.57,58406990.62,61986463.16,65458569.31,59293634.75,58735956.14,59244186.75,118443975.1,62251726.28,59402746.75,65155755.57,57002378.58,61083189.96,56062418.73,122917812.4,58400624.26,59475072.23,59205625.68,58480925.34,60233903.89,58176368.44,57526867,59269504.25,61175710.5,56966998.85,59955600.51,58673240.36,60299774.45,57591583.45,103294756.8,101007092.9,63416908.26,60356259.75,66746825.33,107151678.6,57270097.9,59572712.38,57823824.15,57195178.23,57453310.99,56614920.3,57774592.5,70005268.42,62396958.17,56845175.86,57760490.37,60038533.64,63150543.07,59128125.71,95406686.29,58136645.94,59739549.87,65305899.66,59062450.4,104791040.3,65141303.99,65436229.71,63000688.14,63416147.3,66243420.69,58017858.19,114763900.9,57535647.64,60096675.17,59372256.56,89233031.96,60770697.64,57124988.48,64950503.59,57032431.08,63997874.66,118477541.7,66053167.12,59200595.78,61590840.02,60803882.88,58725467.75,124167824.4,58395561.1,60111457.48,58336615.04,58044535.87,56878148,65492129.63,64541369.63,61962444.94,63497279.97,58763110.36,57262177.36,57335299.95,57058811.27,116651037.2,61430970.32,58514787.82,66584715.98,58169934.74,58771917.14,58592710.86,59616245.78,61733473.04,57563804.59,59450325.77,56106698.87,59562447.93,59489687.87,61478527.44,63966062.96,108146530.7,58359051.92,58953259.64,65696808.24,63997825.53,58908002.83,57234249.72,63438453.08,61860790.99,60552257.44,60452240.96,61466385.76,59511496.96,132816631.5,58673196.19,64299013.37,56578596.45,67717120.24,64909209.49,56678248.29,60094018.46,95368149.16,59734440.65,55843727.48,61014641.05,61730459.44,57503487.35,61392442.76,58118685.81,65124547.96,58526947.08,66452300.54,58309566.5,65072012.24,108450903.7,103150661.4,60669128.61,63093539.37,62279577.2,57948906.64,114818579.7,58435028.1,59814180.37,57625520.88,60595284.42,69520969.95,120894491.9,60781971.63,58881039.78,62571340.25,62047017.2,60743363.94,120064576.8,61658800.66,57773911,64587820.78,57814313.14,58488172.78,56243186.66,61869396.26,60353925.22,104965780.9,59057122.6,54838254.25,57518926.45,60353332.44,56754225.71,64089409.63,63841793.34,55215792.91,56495876.35,63397721.74,68155645.19,58522326.14,59252474.83,57854040.97,58460353.05,59094623.74,61189080.5,61794865.53,59797601.13,61448996.67,56716939.26,61636405.08,59006884.23,56020347.21,56781009.66,65422189.35,58284844.78,56978093.63,60040413.12,59896158.03,105022891.9,58454917.04,65971287.03,61936141.71,59090226.57,66088607.82,58781049.42,113354347.6,59509445.48,58783569.83,65516396.29,57471553.06,60493050.14,56676171.76,61184290.16,56384175.16,60321845.73,58804402.95,65296080.43,64436684,58195515.54,113170682.5,59092456.26,58592549.79,59410716.26,60848180.83,65789982.36,58404357.32,57917556.37,61217792.12,56521713.72,56333998.02,62711311.85,61618238.54,61070750.29,57693279.01,64176836.09,125973171.4,57350886.79,107594383.3,108791687.2,59656435.13,57197139.03,59774869.27,58183663.87,56645564.89,59751523.53,59179216.94,56077564.03,57645446.46,56115681.24,58763350,59518233.27,57475143.6,56365528.95,57705408.15,54815750.16,56452243.97,60144713.09,56483375.28,57639849.28,59923469.59,126050323.6,59928631.71,54571265.2,59348135.08,65402467.29,57347923.9,59697180.92,61788364.3,64065994.36,58289579.21,61822005.82,59104451.51,59639167.64,94693450.03,57437007.43,58672383.53,59087830.1,59893864.25,57417757.32,60807715.55,112176485.6,59804512.02,63082198.1,61651551.95,61214903.36,59362595.87,59771273.91,60028829.42,60883926.32,62624426.27,100505657.1,88720870.39,59565184.9,61686781.84,58176253.65,92078074.97,60420896.52,55200772.22,63148941.88,63612234.12,61139153.43,65744395.39,58417521.02,60653586.98,109424809.9,54856137.27,57719748.65,57628990.4,57476293.54,56143341.99,58797813.09,65358742.49,57529487.46,61499701.28,60278642.87,58760153.73,57266508.76,61233931.44,103756295.8,58285087.71,57582821.46,58104858.84,57656804.08,61595905.21,58276927.4,57229213.88,57718777.5,61834237.71,57276351.12,58108368.04,56485562.88,57408564.26,114160498.3,60533195.68,65504935.84,104726180.9,64416064.21,58135970.68,65962290.83,66298980.92,106035693.7,101464665.5,58731499.99,56890134.81,101764839.2,58898000.46,63047656.86,58974243.25,98340552.05,64575934.38,63246992,57817919.51,61712874.01,57222089.31,60266713.01,62478135.59,58908511.99,58927474.59,60310218.05,58690428.42,57010710.38,60855408.38,63586794.31,109994679.4,63565158.95,61905447.55,111131438.9,112752914.8,65851348.71,57655705.31,57727823.76,60689203.37,56330472.62,57481654,63588040.92,106502156.4,58755153.76,107296269,59686694.65,65065837.05,65756386.3,67982737.61,62968857.9,58974976.2,121335544.6,58411176.05,65484113.71,65543514.92,57202835.1,66796699.15,63318614.01,59877914.97,60026112.44,56562026.02,62559327.01,65691126.59,56868805.86,109643208.5,62562888.29,58090885.99,66422796.53,58323556.15,60805302.96,57036385.28,60267215.05,57589616.67,60201276.84,118965234,60017082.91,60617993.68,65960365.68,56301266.53,69609323.52,58988071.86,62758083.01,56456948.91,57779128.2,114945347.2,59990413.64,63702236.23,66233170.32,63844610.74,66717743.43,61869133.17,61696942.31,117251989.5,61222820.3,58040376.23,69836635.88,59117227.72,58637152.54,67946861.13,58905157.64,59241340.34,60934332.01,115068208.6,58610958.95,111504580.6,55246189.29,63096173.5,63076444.14,57949248.98,57793855.86,60726807.48,58246019.31,59705644.24,68427189.26,56373118.48,117020062.6,57137404.04,59653798.39,58494191.94,57137803.05,62539342.06,57042840.26,60146562.19,58085555.55,57513983.54,98256837.87,55989451.24,100257344.2,114744836.8,61092208.38,63585087.71,59312727.05,58478490.63,66264960.97,109253438.8,62095219.59,56227898.5,58846388.76,62698881.64,112426912.9,63688491.28,56566762.66,58811978.74,60897492.48,57321116.35,57136317.9,61620547.52,60842593.41,58553610.72,59263433,59298124.54,57371536.14,62310030.54,56756119.83,58303792.24,57493259.73,67031932.87,56390428.21,60976459.73,65418733.16,59418899.29,54835041.86,57209222.76,92861731.75,101032741.3,57924480.38,58250221.38,62444373.52,60237751.43,59318733.28,58108653.55,66152043.03,62139901.56,58808809.17,108618949.4,106879162.8,59909474.86,64251583.12,56513332.64,63261302.88,56832107.44,60402131,60719768.54,65839259.39,65862806.53,62005236.53,62684079.33,60157852.93,66287329.75,107029297.4,63753876.55,63763911.07,58541216.03,100210238.2,102918546.1,60745346.07,61010293.15,57283136.74,67084810.36,64142330.96,104245673.6,61595681.76,59860838.46,63503554.69,103584862.2,63288296.78,65715385.19,57531280.23,56368079.79,56276826.44,63263014.64,60584377.7,63538867.31,56117540.32
